country,customer,deadline,description,number,price,url_addr
BLR,"Коммунальное жилищное унитарное предприятие ""Светочь""",2020-03-16,услуги по техническому обслуживанию жилых домов,2020-788207,178 469,http://www.icetrade.by/tenders/all/view/788207
BLR,"ОАО ""Дятловская сельхозтехника""",2020-03-16,установка моющая высокого давления для мойки доильного зала и преддоильной площадки,2020-789464,0,http://www.icetrade.by/tenders/all/view/789464
BLR,"Государственное предприятие ""УКС Солигорского района """,2020-04-03,Закупка медицинского оборудования для комплектации объекта «Капитальный ремонт родильного отделения с элементами модернизации в г. Солигорске» 3 пусковой,2020-789920,426 200,http://www.icetrade.by/tenders/all/view/789920
BLR,"Государственное предприятие ""Детский реабилитационно - оздоровительный центр ""Романтика Люкс""",2020-03-18,Повторная закупка продуктов питания,2020-788866,291 077,http://www.icetrade.by/tenders/all/view/788866
BLR,"РУПП ""Гранит""",2020-04-02,закупка запасных частей для дробилок Nordberg,2020-790341,0,http://www.icetrade.by/tenders/all/view/790341
BLR,"ОАО ""Гроднорайагросервис""",2020-03-30,Синерген GL-8 (Synergen GL-8),2020-790958,20 000,http://www.icetrade.by/tenders/all/view/790958
BLR,"РУП ""БЕЛМЕДПРЕПАРАТЫ""",2020-03-16,Динатрия Эдетат,2020-791218,0,http://www.icetrade.by/tenders/all/view/791218
BLR,"КУП ""МИНСКХЛЕБПРОМ""",2020-03-17,"Закупка муки овсяной, хлопьев овсяных, не требующих варки в интересах КУП «МИНСКХЛЕБПРОМ»",2020-791424,192 028.65,http://www.icetrade.by/tenders/all/view/791424
BLR,МПЭК,2020-03-17,Закупка полуфабриката мясного крупнокускового бескостного из свинины охлажденного,2020-791423,46 345,http://www.icetrade.by/tenders/all/view/791423
BLR,"Государственное предприятие ""Управление капитального строительства Запад""",2020-03-18,"выбор поставщика плиты электрической четырехкомфорочной - 1 шт. на объект строительства: «Капитальный ремонт с модернизацией ГУО ""Гимназия №75 г.Минска имени Масленикова П.В."" по адресу: ул. Свердлова, 30»",2020-791635,1 742.32,http://www.icetrade.by/tenders/all/view/791635
BLR,"КУПП ""Боровка""",2020-03-18,Саженцы деревьев и кустарников,2020-791841,15 213.36,http://www.icetrade.by/tenders/all/view/791841
BLR,"ОАО ""Банк развития Республики Беларусь""",2020-03-17,Закупка услуг по комплексной профессиональной уборке площадей здания филиала ОАО «Банк развития Республики Беларусь» в г. Витебск и прилегающей к нему территории,2020-792040,0,http://www.icetrade.by/tenders/all/view/792040
BLR,"УП ""МИНГАЗ""",2020-03-20,Закупка моющих средств для доильных установок,2020-792971,52 620,http://www.icetrade.by/tenders/all/view/792971
BLR,"Областное унитарное предприятие ""Гродномелиоводхоз""",2020-04-13,Выбор подрядной организации для выполнения строительных работ на объектах реконстукции мелиоративных систем,2020-792970,714 104,http://www.icetrade.by/tenders/all/view/792970
BLR,"ОАО ""МИНСКРЕМСТРОЙ""",2020-03-18,Закупка стеклопакетов,2020-792870,21 000,http://www.icetrade.by/tenders/all/view/792870
BLR,"ОАО ""МЭТЗ ИМ.В.И.КОЗЛОВА""",2020-03-31,Испытания трансформаторов на стойкость к токам короткого замыкания,2020-792657,2 500 000,http://www.icetrade.by/tenders/all/view/792657
BLR,ОАО «Верхнедвинский маслосырзавод»,2020-03-23,Поставка полноприводного легкового автомобиля,2020-792656,65 000,http://www.icetrade.by/tenders/all/view/792656
BLR,"ОАО ""ТБЗ Дитва""",2020-04-02,Закупка услуги финансового лизинга с последующим правом выкупа предмета лизинга (бульдозер гусеничный SD16L BEL-DOZER (болотная модификация) или аналог),2020-792447,270 000,http://www.icetrade.by/tenders/all/view/792447
BLR,"ОАО ""МИНСКИЙ ЗАВОД ""ТЕРМОПЛАСТ""",2020-03-20,Закупка технологической оснастки (литьевая форма),2020-792446,0,http://www.icetrade.by/tenders/all/view/792446
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2020-03-26,Ремонт системы отображения информации коллективного пользования,2020-792246,0,http://www.icetrade.by/tenders/all/view/792246
BLR,COOO «Новополоцкий завод технологических  металлоконструкций»,2020-03-18,"Перевозка металлоконструкций по маршруту д. Фариново (Полоцкий р-н, РБ) - г. Тобольск (Тюменская обл., РФ)",2020-792245,0,http://www.icetrade.by/tenders/all/view/792245
BLR,"РУП ""ТОРГОВО-ПРОИЗВОДСТВЕННОЕ УПРАВЛЕНИЕ ПРИ МИНИСТЕРСТВЕ ОБОРОНЫ""",2020-03-16,закупка сухофруктов,2020-787241,20 876,http://www.icetrade.by/tenders/all/view/787241
BLR,"ОАО ""СУ-153"" г. Борисов",2020-03-23,"Переговоры по выбору субподрядной организации на выполнение комплекса работ по изготовлению и установке алюминиевых витражей, перегородок, дверей  с разработке эскизов на изделия",2020-787238,3 461 250.48,http://www.icetrade.by/tenders/all/view/787238
BLR,"РУП ""БЕЛМЕДПРЕПАРАТЫ""",2020-03-19,Фильтрующие элементы на 2020 год (ОК № 08-20/П),2020-788204,1 620,http://www.icetrade.by/tenders/all/view/788204
BLR,"ОАО ""Банк Дабрабыт""",2020-03-19,Закупка услуг по комплексному обслуживанию банкоматов по городам присутствия ОАО «Банк Дабрабыт».,2020-788195,0,http://www.icetrade.by/tenders/all/view/788195
BLR,Березовский райисполком,2020-03-19,выбор генподрядной организации на строительство «под ключ» объекта: «Капитальный ремонт с элементами модернизации  жилого дома №2 по ул. Комсомольская в г. Берёзе»,2020-789463,438 000,http://www.icetrade.by/tenders/all/view/789463
BLR,"ОАО ""Слуцкий сахарорафинадный комбинат""",2020-03-16,"Текущий ремонт паровых турбин: №1   Р-7,5-3,4/0,3-1   зав. № 20001,   2011 г. вып. (КТЗ), №2   Р-6-35/3М   зав. № 7730,   1985 г. вып. (КТЗ) согласно утвержденного технического задания.",2020-789918,1 000,http://www.icetrade.by/tenders/all/view/789918
BLR,"ЗАО ""БСБ Банк""",2020-03-16,Обслуживание щитовых и настенных рекламных конструкций,2020-788861,1,http://www.icetrade.by/tenders/all/view/788861
BLR,"ОАО ""Молоко"" г. Витебск",2020-03-16,Моющего щелочного с дезинфицирующим эффектом средства для мойки автомолцистрен,2020-790339,65 000,http://www.icetrade.by/tenders/all/view/790339
BLR,"ОАО ""ДСТ-1, г.Витебск""",2020-03-17,Удерживающее металлическое оцинкованное пешеходное ограждение,2020-790957,1 637.28,http://www.icetrade.by/tenders/all/view/790957
BLR,"СПК ""АГРОКОМБИНАТ СНОВ""",2020-03-18,Закупка металлоизделий,2020-791217,0,http://www.icetrade.by/tenders/all/view/791217
BLR,"Государственное предприятие ""УКС Советского района г.Минска""",2020-04-09,выбор генеральной подрядной организации для разработки проектно-сметной документации по объекту «Многоквартирная малоэтажная жилая застройка  по пер. 4-ому Кольцова в г. Минске»,2020-791422,290 000,http://www.icetrade.by/tenders/all/view/791422
BLR,"Государственное предприятие ""УКС Борисовского района""",2020-04-13,"Выбор подрядной (генподрядной) организации на разработку предпроектной (прединвестиционной) документации и выполнение проектно-изыскательских работ по объекту ""Сети электроснабжения в районе индивидуальной застройки в д. Ельница Борисовского района""",2020-791634,50 000,http://www.icetrade.by/tenders/all/view/791634
BLR,"РУП ""Брестэнерго""",2020-03-23,Арматура стальная,2020-791839,191 534.55,http://www.icetrade.by/tenders/all/view/791839
BLR,"РУП ""БЕЛПОЧТА""",2020-03-20,Технический надзор,2020-792039,0,http://www.icetrade.by/tenders/all/view/792039
BLR,"ОАО ""Гродно Азот""",2020-03-26,Закупка прокладок для пластинчатых теплообменников марки Alfa Laval T-20-PFG,2020-792969,0,http://www.icetrade.by/tenders/all/view/792969
BLR,"Государственное предприятие ""УКС Солигорского района """,2020-03-19,Выполнение работ по текущему ремонту лифтов (ликвидация отказов лифтов и систем диспетчерского контроля за их работой) жилищного фонда г.Солигорска,2020-792869,40 000,http://www.icetrade.by/tenders/all/view/792869
BLR,"КУП ""Жилищно-коммунальное хозяйство Гродненского района""",2020-03-26,"Выбор инженерной организации на оказание функций по техническому надзору по объекту: ""Модернизация участка тепловых сетей в аг. Гожа, Гродненского района""",2020-792868,1.38,http://www.icetrade.by/tenders/all/view/792868
BLR,"ОАО ""Гродненский мясокомбинат""",2020-03-18,Закупка перчатки кольчужные,2020-792655,13 420,http://www.icetrade.by/tenders/all/view/792655
BLR,"ОАО ""БЗМП""",2020-03-18,"запасные части для таблетпрессов Synthesis 500, 700 и Prexima 300",2020-792654,0,http://www.icetrade.by/tenders/all/view/792654
BLR,"ОАО ""СТРОЙТРЕСТ №4""",2020-03-18,Переговоры по выбору поставщика комплекта материалов и изделий для огнезащитного покрытия воздуховодов для объекта «Жилой комплекс «Лазурит» на пересечении пр.Победителей-ул.Нарочанской в г. Минске».,2020-792445,33 346.26,http://www.icetrade.by/tenders/all/view/792445
BLR,"Государственное предприятие ""Управляющая компания холдинга ""БЦК""",2020-04-02,"Закупка каолина для ОАО ""Красносельскстройматериалы""",2020-792444,2 516 400,http://www.icetrade.by/tenders/all/view/792444
BLR,"ОАО ""Минский мясокомбинат""",2020-03-23,"Датчик для измерения массовой концентрации амиака в воздушной атмосфере выносной, взрывозащищенный блок датчика аммиака с разъемами для газоанализатора ФСТ-03В",2020-792244,40 000,http://www.icetrade.by/tenders/all/view/792244
BLR,"ОАО ""Нафтан""",2020-03-17,Трубы мерные (материал ASTM A335 P5 в соответствии ASME B36.10M-2004),2020-787237,0,http://www.icetrade.by/tenders/all/view/787237
BLR,"ОАО ""Бабушкина крынка""- управляющая компания холдинга ""Могилевская молочная компания ""Бабушкина крынка""",2020-03-23,Закупка запасных частей для проведения технического обслуживания автоматических линий по производству твердых сыров фирмы SHALON MEGARD,2020-787236,0,http://www.icetrade.by/tenders/all/view/787236
BLR,"СП ОАО ""Брестгазоаппарат""",2020-03-31,"Система кондиционирования для актового зала СП ОАО ""Брестгазоаппарат"". Поставка оборудования и выполнение монтажных работ.",2020-782382,2 631 249.41,http://www.icetrade.by/tenders/all/view/782382
BLR,"ОАО ""Гродно Азот""",2020-03-25,"Закупка работ по капитальному ремонту  дымососных агрегатов поз. 101-BJA/BJAT, поз. 101-BJB/BJBT цеха аммиак-3 в объеме технического задания",2020-788192,0,http://www.icetrade.by/tenders/all/view/788192
BLR,"Государственное предприятие ""Жилищное коммунальное хозяйство № 2 Фрунзенского района г. Минска""",2020-04-06,Выбор подрядной организации для разработки проектно-сметной документации по устройству пандусных съездов на жилых домах,2020-789462,4 030.19,http://www.icetrade.by/tenders/all/view/789462
BLR,Представительство АО «НИАЭП» в Республике Беларусь,2020-03-17,"15639/367 Блр1,2/ОКП-20 «Поставка арматуры запорной и регулирующей для сооружения энергоблоков №1, №2 Белорусской АЭС»",2020-789917,3 492 000,http://www.icetrade.by/tenders/all/view/789917
BLR,"ОАО ""Витебская бройлерная птицефабрика""",2020-03-23,Закупка аппаратов для чистки сосков,2020-788857,108 500,http://www.icetrade.by/tenders/all/view/788857
BLR,"Производственное республиканское унитарное предприятие ""Минскинтеркапс""",2020-03-16,Аскорбиновая кислота,2020-790336,22 200,http://www.icetrade.by/tenders/all/view/790336
BLR,"ОАО ""Лепельагросервис""",2020-03-23,средства защиты растений,2020-790956,0,http://www.icetrade.by/tenders/all/view/790956
BLR,"ГПУ НП ""Беловежская пуща""",2020-03-19,Закупка запасных частей к бензопилам STIHL,2020-791216,34 566,http://www.icetrade.by/tenders/all/view/791216
BLR,"РУП ""БЕЛПОЧТА""",2020-03-19,"Текущий ремонт базы отдыха ""Дружба""",2020-791420,75 502.84,http://www.icetrade.by/tenders/all/view/791420
BLR,"ОАО ""Мозырский НПЗ""",2020-03-16,"Закупка услуг по гарантийному и послегарантийному техническому обслуживанию автомобилей и автобусов Mercedes-Benz, а также  двигателей Mercedes, установленных на автомобилях и автобусах МАЗ",2020-791419,160 000,http://www.icetrade.by/tenders/all/view/791419
BLR,"РУП ""Могилевэнерго"" Филиал Могилевские электрические сети",2020-03-17,Закупка кровельных материалов,2020-791633,0,http://www.icetrade.by/tenders/all/view/791633
BLR,"УП ""Брестоблгаз""",2020-04-01,ЗАПАСНЫЕ ЧАСТИ ДЛЯ ГАЗОВЫХ КОТЛОВ,2020-791838,0,http://www.icetrade.by/tenders/all/view/791838
BLR,"ОАО ""Белкард"", г.Гродно",2020-03-18,закупка полиамида (опытная партия),2020-791837,0,http://www.icetrade.by/tenders/all/view/791837
BLR,"ОАО ""СТРОЙТРЕСТ №4""",2020-03-25,"Переговоры без предварительного квалификационного отбора участников по выбору субподрядной организации с проведением процедуры улучшения предложений для переговоров на выполнение полного комплекса работ по бестраншейной прокладке сетей наружного водоснабжения и канализации с выполнением демонтажных работ покрытий и временного ОДД (с поставкой всех необходимых материальных ресурсов субподрядчиком)  на объекте: «Группа многоквартирных жилых домов с помещениями общественного назначения и подземная гараж-стоянка в квартале улиц Л.Беды, Тиражной, Восточной, Белинского». 1-я очередь строительства (жилой дом, ТП, ПНС и инженерные сети с благоустройством, за исключением строительства внеплощадочных сетей)».",2020-792038,70 063.61,http://www.icetrade.by/tenders/all/view/792038
BLR,"ОАО ""Гроднохлебпром""",2020-03-17,Закупка упаковочных материалов,2020-792036,0,http://www.icetrade.by/tenders/all/view/792036
BLR,"ООО ""НоваторПроект""",2020-04-13,"Замена лифта в Климовичской больнице ""под ключ""",2020-792968,80 000,http://www.icetrade.by/tenders/all/view/792968
BLR,"РУП ""Гродноавтодор""",2020-03-19,Асфальтобетонная смесь ЩМБг20-III/2.0 (на гравийном щебне),2020-792867,408 400,http://www.icetrade.by/tenders/all/view/792867
BLR,"ОАО ""Беларуськалий""",2020-03-26,Закупка насосов погружных,2020-792653,0,http://www.icetrade.by/tenders/all/view/792653
BLR,"РУП ""Могилевэнерго""",2020-03-25,Кран шаровой под приварку,2020-792443,0,http://www.icetrade.by/tenders/all/view/792443
BLR,"Унитарное предприятие ""Запад-Транснефтепродукт""",2020-04-03,Уничтожитель бумаги,2020-792442,5 015.37,http://www.icetrade.by/tenders/all/view/792442
BLR,"ГУКДП ""МДСК""",2020-03-16,"Закупка подвесных потолков, профилей и элементов крепления",2020-792243,0,http://www.icetrade.by/tenders/all/view/792243
BLR,"Государственное предприятие ""Ремонтно-строительный трест Управления делами Президента Республики Беларусь""",2020-03-27,Паркет модульный,2020-792242,114 750,http://www.icetrade.by/tenders/all/view/792242
BLR,"ОАО ""Жеребковичи""",2020-03-19,Закупка средств защиты растений,2020-787228,0,http://www.icetrade.by/tenders/all/view/787228
BLR,"ОАО ""Минский молочный завод № 1""",2020-03-18,Закупка упаковочного материала типа «Тетра Брик Асептик»,2020-787225,0,http://www.icetrade.by/tenders/all/view/787225
BLR,"ГО ""Белводхоз""",2020-04-13,Выбор проектной организации на разработку проектно-сметной документации по ремонту мелиоративных систем в Брестской области,2020-782282,149 428,http://www.icetrade.by/tenders/all/view/782282
BLR,"ОАО ""Гродно Азот""",2020-03-25,ЗЗакупка работ по капитальному ремонту  насосных агрегатов поз. 104-J/JТ и поз. 104-JА/JАТ цеха аммиак-3 в объеме технического задания,2020-788185,0,http://www.icetrade.by/tenders/all/view/788185
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2020-03-23,"Работы по строительству скважины № 167 Ново-Давыдовского месторождения НГДУ ""Речицанефть""",2020-789461,2 545 000,http://www.icetrade.by/tenders/all/view/789461
BLR,"ОАО ""ИНТЕГРАЛ""-управляющая компания холдинга ""ИНТЕГРАЛ""",2020-04-03,Закупка запасных частей для проведения капитального ремонта Е70 (ГПА MWM TCG 2032V12),2020-789457,0,http://www.icetrade.by/tenders/all/view/789457
BLR,"Филиал РУП ""Могилевэнерго"" Могилевские тепловые сети",2020-03-16,Закупка услуг по поверке автоматизированных систем учета газа.,2020-789913,4 888,http://www.icetrade.by/tenders/all/view/789913
BLR,"ОАО ""Витебскоблавтотранс""",2020-03-20,"поставка и монтаж изделий из ПВХ профиля , уличного металлического дверного блока , восстановление внутренних откосов  оконных и дверных проемов , наружных стен и зданий филиала",2020-789912,17 000,http://www.icetrade.by/tenders/all/view/789912
BLR,"ОАО ""Могилевхимволокно""",2020-03-18,"Запасные части для машин двойного кручения UT-50 RITM, TCS-670 Allma, TC-2 или их аналоги",2020-788851,0,http://www.icetrade.by/tenders/all/view/788851
ISR,"КОО ""AGRIGO PROJECTS LTD""",2020-03-25,"Комплекс работ по монтажу систем отопления, вентиляции, электроснабжения и автоматики на станции 2-го подъема",2020-790334,1,http://www.icetrade.by/tenders/all/view/790334
BLR,"КУП ""Волковысское коммунальное хозяйство""",2020-03-16,Поставка оборудования на объект заказчика:  «Строительство станции обезжелезивания в д. Малая Лапеница Волковысского района»,2020-790333,50 000,http://www.icetrade.by/tenders/all/view/790333
BLR,"КУП ""Брестжилстрой""",2020-03-30,закупка песка строительного 2 класса,2020-790955,475 000,http://www.icetrade.by/tenders/all/view/790955
BLR,"ОАО ""ХМЕЛЕВО""",2020-03-14,Закупка семян гибридов кукурузы,2020-790954,0,http://www.icetrade.by/tenders/all/view/790954
BLR,"Государственное предприятие ""Гирки""",2020-03-16,закупка ветеринарных препаратов на март-май 2020 г.,2020-791215,0,http://www.icetrade.by/tenders/all/view/791215
BLR,"Государственное предприятие ""Березовец""",2020-03-20,Закупка семян кукурузы,2020-791212,0,http://www.icetrade.by/tenders/all/view/791212
BLR,"ОАО ""НЗГА""",2020-04-07,Закупка автоматической линии штамповки днищ газовых баллонов из рулонной стали,2020-791418,1 500 000,http://www.icetrade.by/tenders/all/view/791418
BLR,"Унитарное Предприятие ""Жилищно-коммунальное хозяйство"" г. Чашники Чашникского района",2020-03-20,нанесение дорожной разметки,2020-791417,11 118.88,http://www.icetrade.by/tenders/all/view/791417
BLR,"OAO ""Речицкий текстиль""",2020-03-30,"закупка пряжи х/б , натра едкого и текстильно -вспомогательного вещества Лоринол РК",2020-791632,0,http://www.icetrade.by/tenders/all/view/791632
BLR,"Государственное предприятие ""НПЦ ЛОТИОС""",2020-03-20,генератор аэрозолей,2020-791836,20 000,http://www.icetrade.by/tenders/all/view/791836
BLR,"ГО ""Белводхоз""",2020-03-17,Выбор генподрядной организации для выполнения работ по ремонту мелиоративных систем Минской области,2020-791835,218 688,http://www.icetrade.by/tenders/all/view/791835
BLR,"Государственное предприятие ""Управление капитальным строительством Осиповичского района""",2020-04-02,"Выбор подрядной организации по обьекту  ""Строительство инженерных сетей района многоквартивной жилой застройки в границах ул. Крыловича, ул. Черняховского,ул. Юбилейная восточной части г. Осиповичи. II очередь (2пусковой комплекс).",2020-792035,2 228 344.65,http://www.icetrade.by/tenders/all/view/792035
BLR,"Государственное предприятие ""Медтехноцентр""",2020-03-31,комплектующие для изготовления модулей потолочных,2020-792034,470 000,http://www.icetrade.by/tenders/all/view/792034
BLR,"Унитарное предприятие ""Запад-Транснефтепродукт""",2020-04-03,Заграждение боновое зимнее (секц.10м),2020-792866,19 675.67,http://www.icetrade.by/tenders/all/view/792866
BLR,"ОАО ""Уречский""",2020-03-23,средства защиты растений,2020-792652,0,http://www.icetrade.by/tenders/all/view/792652
BLR,"ООО ""Аналог-Строй""",2020-03-23,Закупка дверей и оконных блоков из ПВХ,2020-792441,114 615,http://www.icetrade.by/tenders/all/view/792441
BLR,"УП ""Агрокомбинат ""Ждановичи""",2020-03-27,Разработка предпроектной (прединвестиционной) документации и проектной документации объекта «Строительство тепличного комбината Богатырево-2 площадью 10га  в д. Богатырево Минского района».,2020-792241,450 000,http://www.icetrade.by/tenders/all/view/792241
BLR,"Государственное предприятие ""Управление капитальным строительством Осиповичского района""",2020-03-20,"Выбор подрядной организации по обьекту ""Капитальный ремонт жилого дома №73 по ул.Сумченко в г. Осиповичи""",2020-788184,337 330.27,http://www.icetrade.by/tenders/all/view/788184
BLR,"МГКУП ""УКП""",2020-04-03,"выбор генподрядной (подрядной) организации для выполнения строительно-монтажных работ на объекте: «Капитальный ремонт памятника В.И.Ленину, установленного на площади Ленина в г. Могилеве»",2020-789456,160 742,http://www.icetrade.by/tenders/all/view/789456
BLR,"Государственное предприятие ""Управление капитальным строительством Быховского района""",2020-04-03,Выбор генеральной подрядной организации на проведение  строительно-монтажных работ по объекту: «Капитальный ремонт  жилого дома №29 по ул.Совхозная в д.Холстово Быховского района»,2020-789911,198 582,http://www.icetrade.by/tenders/all/view/789911
BLR,"ОАО ""АГРОКОМБИНАТ ""ДЗЕРЖИНСКИЙ""",2020-03-23,Мобильный комбикормовый завод.,2020-788848,876 000,http://www.icetrade.by/tenders/all/view/788848
BLR,"РУП ""Скидельское ЖКХ""",2020-03-16,выбор генподрядчика на конкурсной основе для выполнения строительно-монтажных работ по объекту: «Капитальный ремонт пешеходных связей по ул. Вокзальной в г. Скидель. Внесение изменений» 2 пусковой комплекс.,2020-788846,251 705,http://www.icetrade.by/tenders/all/view/788846
BLR,"ОАО ""Керамин""",2020-03-25,закупка роликов керамических,2020-790332,160 000,http://www.icetrade.by/tenders/all/view/790332
BLR,"Унитарное предприятие ""Запад-Транснефтепродукт""",2020-03-31,"Измеритель диагностический универсальный (Диакор или аналогичный). Лот № C-2020-ТПР-ОНМ-08 ""Измеритель диагностический""",2020-790953,50 153.68,http://www.icetrade.by/tenders/all/view/790953
BLR,Министерство природных ресурсов и охраны окружающей среды Республики Беларусь,2020-03-16,Закупка офисного оборудования (МФУ),2020-790952,0,http://www.icetrade.by/tenders/all/view/790952
BLR,Лидский зональный ЦГЭ,2020-03-16,"питательные среды, химические реактивы и расхожные материалы для проведения лабораторных исследований",2020-791211,47 596.28,http://www.icetrade.by/tenders/all/view/791211
BLR,"ОАО ""БЕЛАЗ"" - управляющая компания холдинга ""БЕЛАЗ-ХОЛДИНГ""",2020-03-17,Закупка окатыша железорудного в 2020 году,2020-791416,4 760 000,http://www.icetrade.by/tenders/all/view/791416
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2020-03-25,закупка грузового лифта,2020-791415,0,http://www.icetrade.by/tenders/all/view/791415
BLR,"Государственное предприятие ""Управление капитального строительства Запад""",2020-03-18,"выбор поставщика плит электрических с духовым шкафом - 2 шт., сковороды электрической - 1 шт. на объект строительства: «Застройка жилых кварталов с объектами социальной инфраструктуры в границах пр.Дзержинского-пр.Любимова-ул.Семашко. 1 очередь строительства. Детский ясли-сад №8 по генплану»",2020-791631,5 763.78,http://www.icetrade.by/tenders/all/view/791631
BLR,"КУП ""Волковысское коммунальное хозяйство""",2020-03-20,Закупка лакокрасочной продукции,2020-791834,67 500,http://www.icetrade.by/tenders/all/view/791834
BLR,"ОАО ""Гродногазстройизоляция""",2020-04-01,Устройства для внутренней очистки и покраски труб с компрессором,2020-792033,0,http://www.icetrade.by/tenders/all/view/792033
BLR,"ОАО ""Молочный Мир""",2020-03-18,изделия из гофрированного картона для пищевых продуктов с одноцветной печатью и без печати,2020-789328,368 400,http://www.icetrade.by/tenders/all/view/789328
BLR,"ОАО ""БВО""",2020-03-19,закупка средств защиты растений,2020-792865,0,http://www.icetrade.by/tenders/all/view/792865
BLR,"Государственное предприятие ""Белоруснефть-Промсервис""",2020-03-24,Закупка картриджей сменных и головной части Purity C,2020-792650,210 000,http://www.icetrade.by/tenders/all/view/792650
BLR,"ОАО ""Ратон""",2020-03-17,Закупка трансформаторов,2020-792440,48 000,http://www.icetrade.by/tenders/all/view/792440
BLR,"Государственное предприятие ""УКС города Гомеля""",2020-03-19,"Закупка принтеров, МФУ,  видеопроекторов, экранов проекционных, акустических систем, диктофонов.",2020-792240,36 680,http://www.icetrade.by/tenders/all/view/792240
BLR,"ОАО ""Гродно Азот""",2020-03-20,Закупка картона гофрированного,2020-788183,0,http://www.icetrade.by/tenders/all/view/788183
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2020-03-27,Машина бурильно-крановая,2020-789910,324 000,http://www.icetrade.by/tenders/all/view/789910
BLR,"ОАО ""Гомельский химический завод""",2020-03-25,Доильная установка и молокоохладительные установки,2020-789907,0,http://www.icetrade.by/tenders/all/view/789907
BLR,"ОАО ""ТРЕСТ БЕЛСАНТЕХМОНТАЖ №1""",2020-03-23,"Закупка материалов по объекту строительства ""Белорусская АЭС""",2020-788843,0,http://www.icetrade.by/tenders/all/view/788843
BLR,"ОАО ""ВИТМИЛ""",2020-03-23,Продукты питания для организации питания в учреждениях образования,2020-788839,6 307 681.11,http://www.icetrade.by/tenders/all/view/788839
BLR,"ОАО ""ГЗЛиН""",2020-03-26,Закупка материлов верхнего строения пути,2020-790331,10 000,http://www.icetrade.by/tenders/all/view/790331
BLR,"ОАО ""Слуцкий сыродельный комбинат""",2020-03-16,Закупка семян люцерны,2020-790951,46 000,http://www.icetrade.by/tenders/all/view/790951
BLR,"ЗАО ""АТЛАНТ""",2020-03-30,закупка полипропилена,2020-790950,321 840,http://www.icetrade.by/tenders/all/view/790950
BLR,"ОАО ""СТРОИТЕЛЬНЫЙ ТРЕСТ № 21""",2020-03-25,закупка крана мостового электрического опорного двухбалочного,2020-791210,220 000,http://www.icetrade.by/tenders/all/view/791210
BLR,"ОАО ""Могилевхимволокно""",2020-03-16,Спецобувь,2020-791414,75 265,http://www.icetrade.by/tenders/all/view/791414
BLR,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",2020-03-30,закупка огеупорных материалов для капитального ремонта нагревательной печи стана горячей прокатки 320  СПЦ1,2020-791413,186 348,http://www.icetrade.by/tenders/all/view/791413
BLR,"Государственное предприятие ""УКС Солигорского района """,2020-04-08,"Закупка мебели (офисной, медицинской) для комплектации объекта «Капитальный ремонт родильного отделения с элементами модернизации в г. Солигорске» 3 пусковой",2020-791630,202 380,http://www.icetrade.by/tenders/all/view/791630
BLR,Глусская ЦРБ имени Заслуженного врача БССР А.С.Семенова,2020-03-18,Выбор подрядной организации на выполнение работ по объекту: «Замена заполнений дверных проемов  на двери из ПВХ  и установка  светопрозрачной  конструкций из ПВХ в поликлинике    УЗ «Глусская ЦРБ имени Заслуженного врача БССР А.С.Семенова».,2020-791833,0,http://www.icetrade.by/tenders/all/view/791833
BLR,"ОАО ""Молодечненский завод металлоконструкций""",2020-03-16,Закупка упоров в виде круглых стержней с головкой(анкеров Нельсона) для мостостроения в комплекте с керамическим кольцом,2020-791832,0,http://www.icetrade.by/tenders/all/view/791832
BLR,"ОАО ""СТРОЙТРЕСТ № 35""",2020-03-17,система разъемного фальшпола,2020-792032,238 417.33,http://www.icetrade.by/tenders/all/view/792032
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2020-03-18,"Текущий ремонт электродвигателей насосов марки GRUNDFOS, установленных на ЦТП филиала «Минские тепловые сети»",2020-792031,46 041.19,http://www.icetrade.by/tenders/all/view/792031
BLR,"ЗАО ""Гомельский ВСЗ""",2020-03-24,Токарный центр с ЧПУ,2020-789327,112 000,http://www.icetrade.by/tenders/all/view/789327
BLR,"ОАО ""Речицадрев""",2020-03-25,закупка газоочистного оборудования,2020-789324,54 720,http://www.icetrade.by/tenders/all/view/789324
BLR,"ООО ""КСОРЕКС-СЕРВИС""",2020-03-20,Закупка автоматической системы газового пожаротушения,2020-792864,0,http://www.icetrade.by/tenders/all/view/792864
ISR,"КОО ""AGRIGO PROJECTS LTD""",2020-03-30,Выполнение комплекса работ по прокладке наружных сетей временного электроснабжения длиной 4 165м с установкой дополнительной ячейки на 10кВ в существующей подстанции,2020-792648,2,http://www.icetrade.by/tenders/all/view/792648
BLR,"РУП ""БЕЛПОЧТА""",2020-03-19,"Закупка строительных материалов для РУП ""Белпочта""",2020-792647,0,http://www.icetrade.by/tenders/all/view/792647
BLR,"ОАО ""Гродно Азот""",2020-03-25,Закупка работ по объекту «Выполнение высокоточных геодезических измерений и анализ крена и осадочных деформаций зданий и сооружений ОАО «Гродно Азот»,2020-792439,0,http://www.icetrade.by/tenders/all/view/792439
