country,customer,deadline,description,number,price,url_addr
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-25,МТ 245/19-ЭА «Аппарат для почечной заместительной терапии для У «ГОКГИОВ»»,2019-727952,0,http://www.icetrade.by/tenders/all/view/727952
BLR,"РУП ""Могилевавтодор""",2019-07-15,"Выбор подрядчика на выполнение проектно-изыскательских работ по объекту капитального ремонта: ""Мост через р. Ола на автомобильной дороге Р-43 граница Российской Федерации (Звенчатка)-Кричев-Бобруйск-Ивацевичи (до автомобильной дороги Р-2/Е85) км 213,189""",2019-728304,30 000,http://www.icetrade.by/tenders/all/view/728304
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-15,МТ 255/19-ЭА «Электрокардиограф для УЗ ГО»,2019-727951,0,http://www.icetrade.by/tenders/all/view/727951
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Барановичи",2019-07-19,"БарМТ №451/19- РЕАГЕНТЫ К АНАЛИЗАТОРУ CHORUS TRIO, РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ СИСТЕМЫ ОПРЕДЕЛЕНИЯ ФУНКЦИЙ ТРОМБОЦИТОВ MULTIPLATE (ROCHE DIAGNOSTICS GMBH, ГЕРМАНИЯ), РЕАГЕНТЫ ДЛЯ ГЕМАТОЛОГИЧЕСКИХ АНАЛИЗАТОРОВ XS-800i, XS-500i ПРОИЗВОДСТВА SYSMEX CO",2019-728303,0,http://www.icetrade.by/tenders/all/view/728303
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-08-21,МТ 220/19-ЭА «Принадлежности и расходный материал к электродиагностической аппаратуре для УЗ ГО»,2019-727950,0,http://www.icetrade.by/tenders/all/view/727950
BLR,"УП ""Коммунальник""",2019-07-15,"разработка проектно-сметной документации по объекту ""Капитальный ремонт с элементами модернизации жилого дома, расположенного по адресу: г. Молодечно, ул. Маркова, 8""",2019-728302,0,http://www.icetrade.by/tenders/all/view/728302
BLR,Отдел по образованию администрации Первомайского района г. Витебска,2019-07-18,"Закупка халатов, фартуков  женских",2019-727946,19 775,http://www.icetrade.by/tenders/all/view/727946
BLR,"Диагностическое учреждение ""Гомельская областная ветеринарная лаборатория""",2019-07-18,Химические реактивы для отдела радиологии,2019-728301,0,http://www.icetrade.by/tenders/all/view/728301
BLR,Отдел по образованию Жабинковского РИК,2019-07-15,закупка продуктов питания на 2 полугодие,2019-727944,43 673,http://www.icetrade.by/tenders/all/view/727944
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-08-05,МТ 251/19-ЭА «Хирургический шовный материал для УЗ Гомельской области»,2019-728300,0,http://www.icetrade.by/tenders/all/view/728300
BLR,6-я городская клиническая больница,2019-07-15,"Пластырь медицинский  на  тканевой основе, повязки для фиксации центрального катетера",2019-727942,0,http://www.icetrade.by/tenders/all/view/727942
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-08-06,МТ 248/19-ЭА «Расходные материалы для фиксации больных при лучевой терапии на линейных ускорителях для У «ГОКОД» на 2019 год»,2019-728299,0,http://www.icetrade.by/tenders/all/view/728299
BLR,"Государственное предприятие ""Управляющая компания холдинга ""Агропромышленный холдинг Управления делами Президента Республики Беларусь""",2019-07-18,"Закупка семян гибридов озимого рапса, гибридов озимой ржи, семян озимой пшеницы  для ОАО «Василишки»",2019-727940,0,http://www.icetrade.by/tenders/all/view/727940
BLR,Управление по образованию Оршанского райисполкома,2019-07-27,"Услуги по разработке проектно-сметной документации по объекту: ""Капитальный ремонт кровли и фасада в ГУО ""Бабиничский ясли-сад Оршанского района"" (в два этапа) для государственного учреждения образования ""Бабиничский ясли-сад Оршанского района""",2019-728296,36 000,http://www.icetrade.by/tenders/all/view/728296
BLR,"Государственное предприятие ""Издательство ""Белорусский Дом печати""",2019-07-15,"Выбор генподрядной организации для строительства объекта «под ключ» «Замена грузового лифта грузоподъемностью 5 тонн на 5 остановок в здании газетного корпуса государственного предприятия «Издательство «Белорусский Дом печати» по адресу:  г.Минск, пр-т Независимости, 79/6».",2019-727939,200 000,http://www.icetrade.by/tenders/all/view/727939
BLR,"КУП ""Тендерный центр Мингорисполкома""",2019-07-29,"Выбор подрядчика  на выполнение работ на объекте строительства: «Замена  6 пассажирских лифтов в жилом доме № 15 по ул. Мирошниченко в г. Минске» в интересах коммунального унитарного предприятия «Жилищное коммунальное хозяйство Советского района г. Минска», КС367-06/191",2019-728295,132 000,http://www.icetrade.by/tenders/all/view/728295
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-18,201/19-ЭА «Оборудование для собственных нужд РДТУП «Медтехника»,2019-727938,0,http://www.icetrade.by/tenders/all/view/727938
BLR,Полоцкая центральная городская больница,2019-07-15,закупку услуг по текущему ремонту пожарной сигнализации поликлиники государственного учреждения здравоохранения «Полоцкая центральная городская больница»,2019-728294,11 820,http://www.icetrade.by/tenders/all/view/728294
BLR,"КУП ""Оршанская спецавтобаза""",2019-07-15,Навесное оборудование для погрузчика (Вилы грузовые),2019-727935,5 000,http://www.icetrade.by/tenders/all/view/727935
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-15,МТ 236/19-ЭА «Микроскоп бинокулярный лабораторный для У «ГОИКБ»»,2019-728293,0,http://www.icetrade.by/tenders/all/view/728293
BLR,РЕСПУБЛИКАНСКИЙ ГОСПИТАЛЬ МВД,2019-07-18,Закупка масок лицевых анестезиологических,2019-727933,0,http://www.icetrade.by/tenders/all/view/727933
BLR,"РНПЦ ""МАТЬ И ДИТЯ""",2019-07-18,Одежда и белье медицинское одноразового применения,2019-728291,0,http://www.icetrade.by/tenders/all/view/728291
BLR,"Учреждение ""Минский НПЦ хирургии, трансплантологии и гематологии""",2019-07-18,Хирургический инструментарий,2019-727932,0,http://www.icetrade.by/tenders/all/view/727932
BLR,"Учреждение здравоохранения ""Барановичская центральная поликлиника""",2019-07-19,флаконы-капельницы,2019-728287,11 250,http://www.icetrade.by/tenders/all/view/728287
BLR,"РУП ""Медтехника""",2019-08-12,МогМТ№102/19-ЭА «Реагенты диагностические»,2019-727931,0,http://www.icetrade.by/tenders/all/view/727931
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ № 564/19-ЭА «Аппараты ИВЛ с базовыми функциями»,2019-728285,0,http://www.icetrade.by/tenders/all/view/728285
BLR,"ОАО ""МАПИД""",2019-07-15,"выбор подрядной организации на выполнение комплекса монтажных и пусконаладочных работ автоматической установки газового пожаротушения на объекте: «Помещения гаражей, размещаемых в мастерских СУ-204 ОАО «МАПИД» по адресу: г. Минск, ул. Бородинская, 2»",2019-727930,137 095.75,http://www.icetrade.by/tenders/all/view/727930
BLR,"Отдел образования, спорта и туризма Петриковского райисполкома",2019-07-18,Надворного игрового оборудования для детских площадок учреждений общего среднего образования,2019-728284,6 480,http://www.icetrade.by/tenders/all/view/728284
BLR,"УП ""Гроднооблгаз""",2019-07-15,Выбор генподрядной (подрядной) организации на выполнение строительно-монтажных работ по объекту: «Газоснабжение жилых домов по ул. Советской в д.Мижевичи (2 жилых дома) Слонимского района»,2019-727927,32 978,http://www.icetrade.by/tenders/all/view/727927
BLR,"Отдел по образованию, спорту и туризму Чериковского районного исполнительного комитета",2019-07-15,пароконвектомат,2019-728283,14 000,http://www.icetrade.by/tenders/all/view/728283
BLR,"Гомельское республиканское унитарное предприятие электроэнергетики ""Гомельэнерго""",2019-07-29,"выбор подрядной организации для строительства объекта""Реконструкция тепловой сети для отопления от ТК-13 до жилых домов по ул.Нефтестроителей, ул.Притыцкого,б-р Юности енв.№330/с-29560 (на участке ТК-13/8 с врезками)(БПК)""(объект №37.18)",2019-727924,573 270,http://www.icetrade.by/tenders/all/view/727924
BLR,РНПЦ ОМР им. Н.Н. Александрова,2019-07-15,"Протокол анестезии, осмотра анестезиолога, карты анестезии, карты наблюдения и интенсивной терапии",2019-728282,4 800,http://www.icetrade.by/tenders/all/view/728282
BLR,Транспортная инспекция Минтранса,2019-07-15,Ноутбук,2019-727923,10 000,http://www.icetrade.by/tenders/all/view/727923
BLR,Отдел образования Горецкого РИК,2019-07-15,Технологическое оборудование,2019-728281,15 000,http://www.icetrade.by/tenders/all/view/728281
BLR,"ОАО ""Белресурсы"" - управляющая компания холдинга ""Белресурсы""",2019-07-15,Услуга по передаче неисключительных прав на использование антивирусного программного обеспечения Vba32 (или аналог) (080/19 АСМ повторный),2019-727922,0,http://www.icetrade.by/tenders/all/view/727922
BLR,"УЗ ""Пинская стоматологическая поликлиника""",2019-07-19,стоматологические установки,2019-728280,0,http://www.icetrade.by/tenders/all/view/728280
BLR,20-я городская детская поликлиника,2019-07-15,Закупка расходных материалов и реагентов для клинико-диагностической лаборатории,2019-727921,0,http://www.icetrade.by/tenders/all/view/727921
BLR,Отдел по образованию Пружанского РИК,2019-07-15,Закупка водогрейных котлов,2019-728279,8 500,http://www.icetrade.by/tenders/all/view/728279
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-25,МТ 239/19-ЭА «Мебель медицинская для ГУЗ «ГГП №1»»,2019-727920,0,http://www.icetrade.by/tenders/all/view/727920
BLR,Минский клинический консультативно-диагностический центр,2019-07-18,"МККДЦ№46/19-ЭА ""Расходные материалы для лаборатории клинической патогистологии""",2019-728278,0,http://www.icetrade.by/tenders/all/view/728278
BLR,"Государственное предприятие ""Воронецкий""",2019-07-18,Закупка услуг по техническому обслуживанию тракторов и комбайнов,2019-727919,0,http://www.icetrade.by/tenders/all/view/727919
BLR,ИНСТИТУТ ФИЗИКИ НАН Беларуси,2019-07-21,"Высоковакуумный модуль прецизионного ионного травления нитридных гетероструктур, объединенный в единый вакуумный кластер с модернизированной установкой МПЭ",2019-728276,590 000,http://www.icetrade.by/tenders/all/view/728276
BLR,"Государственное учреждение ""Республиканский научно-практический центр радиационной медицины и экологии человека""",2019-07-18,Ремонт с учетом замены запасных частей и расходных материалов медицинского оборудования,2019-727917,0,http://www.icetrade.by/tenders/all/view/727917
BLR,Барановичская городская больница № 2,2019-07-17,закупка холодильного оборудования для пищеблока,2019-728275,0,http://www.icetrade.by/tenders/all/view/728275
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ № 560/19-ЭА «Микроскоп операционный»,2019-727916,0,http://www.icetrade.by/tenders/all/view/727916
BLR,"Государственное предприятие ""УКС Оршанского района""",2019-07-29,Закупка услуг генерального подрядчика (проектировщика) по выполнению инженерных изысканий и разработке проектно-сметной документации для строительства объекта «Капитальный ремонт здания и помещений государственного учреждения «Дворец культуры г. Барань Оршанского района»,2019-728272,89 857.01,http://www.icetrade.by/tenders/all/view/728272
BLR,6-я городская клиническая больница,2019-07-16,Ремонт медицинского оборудования,2019-727915,0,http://www.icetrade.by/tenders/all/view/727915
BLR,"ОАО ""Гомельский химический завод""",2019-07-19,"Закупка насосных агрегатов, запасных частей к насосным агрегатам",2019-728269,0,http://www.icetrade.by/tenders/all/view/728269
BLR,"УП ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ МИНСКОГО МЕТРОПОЛИТЕНА""",2019-07-18,"закупка светильников в комплекте с лампами, осветительных устройств",2019-727913,177 330,http://www.icetrade.by/tenders/all/view/727913
BLR,"КУП ""Тендерный центр Мингорисполкома""",2019-07-29,"Выбор подрядчика на выполнение работ на объекте строительства: «Замена 8 пассажирских лифтов в жилом доме № 11 по ул. Мирошниченко в г. Минске» в интересах коммунального унитарного предприятия «Жилищное коммунальное хозяйство Советского района г. Минска», КС371-06/191",2019-728268,176 000,http://www.icetrade.by/tenders/all/view/728268
BLR,Витебский областной клинический роддом,2019-07-18,Ремонт медицинской техники на 2019 год,2019-727912,0,http://www.icetrade.by/tenders/all/view/727912
BLR,"РУП ""Белтелеком"" Гродненский филиал",2019-07-15,Переговоры для размещения заказа на строительство объектов 8 лотов,2019-728267,484 426.95,http://www.icetrade.by/tenders/all/view/728267
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-12,БелМТ №484/19-ЭА «Офтальмоскоп налобный бинокулярный»,2019-727911,0,http://www.icetrade.by/tenders/all/view/727911
BLR,26-я городская поликлиника,2019-07-15,Компьютеры,2019-728265,0,http://www.icetrade.by/tenders/all/view/728265
BLR,"УП ""УКС МИНГОРИСПОЛКОМА""",2019-07-16,Выбор поставщика подъемника передвижного для перемещения инвалидов в бассейн,2019-727910,14 000,http://www.icetrade.by/tenders/all/view/727910
BLR,"Учреждение здравоохранения ""БМОД""",2019-07-18,"Закупка продуктов питания (мясо птицы, рыба)",2019-728264,0,http://www.icetrade.by/tenders/all/view/728264
BLR,"Гомельское республиканское унитарное предприятие электроэнергетики ""Гомельэнерго""",2019-07-29,"выбор подрядной организации для строительства сетей электроснабжения объекта""Инженерные сети и благоустройство квартала многоэтажной жилой застройки""Северный"" в г.Петриков (1 очередь) 4 п.к.""(объект №23/17-К19) (сети эл.снабжения КЛ-0,4 кВ)",2019-727908,21 074,http://www.icetrade.by/tenders/all/view/727908
BLR,Отдел по образованию администрации Октябрьского района г. Витебска,2019-07-16,Посуда и приборы кухонные,2019-728263,49 038,http://www.icetrade.by/tenders/all/view/728263
BLR,Транспортная инспекция Минтранса,2019-07-16,Радиостанция,2019-727907,15 000,http://www.icetrade.by/tenders/all/view/727907
BLR,"Государственное предприятие ""УКС города Гродно""",2019-07-16,"Услуги по проектированию объекта ""Жилой дом № 4-5 в квартале ""Грандичи-2"" в г. Гродно. Распределительные инженерные сети""",2019-728261,50 200,http://www.icetrade.by/tenders/all/view/728261
BLR,Слуцкий государственный колледж,2019-07-15,Закупка плит индукционных,2019-727906,8 704,http://www.icetrade.by/tenders/all/view/727906
BLR,"РУП ""БЕЛГАЗТЕХНИКА""",2019-07-24,закупка грузового лифта,2019-728260,70 000,http://www.icetrade.by/tenders/all/view/728260
BLR,"ОАО ""Гомельский химический завод""",2019-07-19,закупка шестерен подвенцовых,2019-728258,0,http://www.icetrade.by/tenders/all/view/728258
BLR,"Коммунальное унитарное многоотраслевое производственное предприятие жилищно-коммунального хозяйства ""Барановичское районное ЖКХ""",2019-07-29,"Выбор подрядной организации для выполнения строительно - монтажных по объекту: «Капитальный ремонт жилого дома     № 2 по ул. Солнечная, в дер. Гирово Барановичского района»",2019-728256,145 528,http://www.icetrade.by/tenders/all/view/728256
BLR,Национальное агентство по туризму,2019-07-29,"Работа по разработке (созданию) оригинал-макетов, изготовлению (печати) брошюр",2019-728255,76 450,http://www.icetrade.by/tenders/all/view/728255
BLR,"Государственное предприятие ""УКС Рогачёвского района""",2019-07-15,"Выбор проектной организации для разработки проектно-сметной документации по объекту: ""60-квартирный жилой дом в г. Чечерске по ул. Советской""",2019-728253,65 000,http://www.icetrade.by/tenders/all/view/728253
BLR,"ООО ""НоваторПроект""",2019-07-26,"закупка оборудования промышленной линии по производству топливных гранул (пеллет) производительностью 5,0 т/ч (36 000 т/год) с осуществлением монтажных, шефмонтажных, пусконаладочных работ и обучением персонала",2019-728252,0,http://www.icetrade.by/tenders/all/view/728252
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Барановичи",2019-07-22,БарМТ №453/19 Шкаф сухо-тепловой,2019-728251,0,http://www.icetrade.by/tenders/all/view/728251
BLR,"Государственное предприятие ""УКС города Гродно""",2019-07-16,"Услуги по проектированию объекта ""Жилой дом № 4-5 в квартале ""Грандичи-2"" в г. Гродно""",2019-728248,215 240,http://www.icetrade.by/tenders/all/view/728248
BLR,"ОАО ""БЕЛНИИЛИТ""",2019-07-19,"Изготовление по конструкторской документации ОАО ""БЕЛНИИЛИТ"" комплекта деталей машины формовочной модели 4850",2019-728247,0,http://www.icetrade.by/tenders/all/view/728247
BLR,Вороновское РУП ЖКХ,2019-07-15,Изготовление проектно-сметной документации,2019-728245,5 000,http://www.icetrade.by/tenders/all/view/728245
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-30,МТ 230/19-ЭА «Парафин и озокерит медицинские для УЗ ГО»,2019-728244,22 498,http://www.icetrade.by/tenders/all/view/728244
BLR,"Учреждение ""Брестское областное управление МЧС Республики Беларусь""",2019-07-19,Цифровая мини -АТС,2019-728242,0,http://www.icetrade.by/tenders/all/view/728242
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-23,МТ 241/19-ЭА «Аппарат искусственной вентиляции легких для У «ГОДКБ»»,2019-728240,0,http://www.icetrade.by/tenders/all/view/728240
BLR,"РУП ""ВОЛОЖИНСКИЙ ЖИЛКОММУНХОЗ""",2019-07-19,Закупка мусоровоза с задней загрузкой не менее 12 куб. метров и евро-контейнеров,2019-728239,0,http://www.icetrade.by/tenders/all/view/728239
BLR,"ОАО ""Несвижские Островки""",2019-07-15,Работы по известкованию почв,2019-728235,23 517,http://www.icetrade.by/tenders/all/view/728235
BLR,Миколаевщинский сельисполком,2019-07-15,Текущий ремонт кровли здания Миколаевщинского сельского исполнительного комитета,2019-728233,29 713,http://www.icetrade.by/tenders/all/view/728233
BLR,Войсковая часть 48668,2019-07-18,Закупка металлопрофиля и трубы профильной,2019-728232,88 156.80,http://www.icetrade.by/tenders/all/view/728232
BLR,6-я городская клиническая больница,2019-07-18,Перчатки медицинские смотровые не стерильные,2019-728231,0,http://www.icetrade.by/tenders/all/view/728231
BLR,"Государственное предприятие ""Жилищное коммунальное хозяйство Октябрьского района г. Минска""",2019-07-29,"Выбор проектной организации на корректировку проектно- сметной документации по объекту: «Замена лифтового оборудования в жилом доме по адресу ул. Могилевская, д. 16». Корректировка.».",2019-728230,25 700.77,http://www.icetrade.by/tenders/all/view/728230
BLR,Департамент финансов и тыла МВД РБ,2019-07-18,закупка программно-аппаратных устройств IP-шифрования,2019-728229,0,http://www.icetrade.by/tenders/all/view/728229
BLR,Городской клинический КВД,2019-07-15,Мебель медицинская,2019-728226,27 774,http://www.icetrade.by/tenders/all/view/728226
BLR,"ОАО ""Витебская бройлерная птицефабрика""",2019-07-19,комплект запасных частей  для системы  поения Swii Flo  компании «ROXELL»  в цех племенного молодняка,2019-728225,85 000,http://www.icetrade.by/tenders/all/view/728225
BLR,"Учреждение ""Центр олимпийского резерва г.Жлобина""",2019-07-22,"Закупка лыж и лыжного инвентаря для учащихся отделений биатлона, гребли академической и гребли на байдарках и каноэ учреждения ""Центр олимпийского резерва г. Жлобина""",2019-728224,28 200,http://www.icetrade.by/tenders/all/view/728224
BLR,"УП ""Жильё""",2019-07-17,«Услуги по проведению обследования дымовых труб и дымоходов на предмет выявления их состояния и дальнейшего использования на котельных УП «Жилье»,2019-728772,40 000,http://www.icetrade.by/tenders/all/view/728772
BLR,"Государственное предприятие ""УКС Слуцкого района""",2019-07-15,"«Строительство сушильного комплекса для сушки пилопродукции в МПУ «Жилин- Брод», по адресу ул.Заводская, д.Жилин- Брод, Слуцкий район» ЛОТ№2.",2019-728771,800 000,http://www.icetrade.by/tenders/all/view/728771
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2019-07-23,Цемент ПЦТ 1-G-CC-1 или аналог,2019-728770,1 912 500,http://www.icetrade.by/tenders/all/view/728770
BLR,"Открытое акционерное общество ""Речицкий комбинат хлебопродуктов""",2019-07-21,Шрот подсолнечный,2019-728768,0,http://www.icetrade.by/tenders/all/view/728768
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2019-07-23,"Микрокальциты, Полиэколь, Оснопак и пеногаситель",2019-728765,816 000,http://www.icetrade.by/tenders/all/view/728765
BLR,"РУП ""Белтелеком"" Витебский филиал",2019-07-15,Снос зданий,2019-728763,35 334,http://www.icetrade.by/tenders/all/view/728763
BLR,"Государственное предприятие ""УКС Червенского района""",2019-08-01,"Выбор подрядной организации для проведения строительно - монтажных работ по объекту ""Детское дошкольное учреждение на 230 мест, включая проектно - изыскательские работы""",2019-728761,8 291 027,http://www.icetrade.by/tenders/all/view/728761
BLR,"Государственное предприятие ""Витебский ДСК""",2019-07-22,фурнитура для изготовления окон ПВХ «winkhaus» ProPilot или аналоги,2019-728757,310 000,http://www.icetrade.by/tenders/all/view/728757
BLR,"Государственное предприятие ""УКС Слонимского района""",2019-07-16,выбор генерального подрядчика для строительства объекта (выполнения строительно-монтажных работ) «Корректировка проекта застройки м-на «Юго-Запад» по пр. Независимости в г.Слоним. Распределительные сети. (3-я очередь строительства. 6 пусковой комплекс)»,2019-728755,422 125.04,http://www.icetrade.by/tenders/all/view/728755
BLR,"Государственное предприятие ""Жилищное коммунальное хозяйство Первомайского района г.Минска""",2019-07-22,выполнение работ по текущему ремонту системы отопления жилых домов по лоту №3,2019-728751,18 372,http://www.icetrade.by/tenders/all/view/728751
BLR,"РУП ""МИНСКАЯ ПЕЧАТНАЯ ФАБРИКА"" ГОЗНАКА",2019-08-30,Оборудование для перемотки шпуль,2019-728749,119 800,http://www.icetrade.by/tenders/all/view/728749
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2019-08-12,Комплект оборудования когенерационной энергетической установки,2019-728748,13 897 500,http://www.icetrade.by/tenders/all/view/728748
BLR,"Учреждение ""Тетеринское""",2019-07-24,Закупка станка деревообрабатывающего многопильного,2019-728746,0,http://www.icetrade.by/tenders/all/view/728746
BLR,"Унитарное предприятие ""Птицефабрика Оршанская""",2019-07-30,закупка вальцевой плющилки зерна,2019-728742,294 000,http://www.icetrade.by/tenders/all/view/728742
BLR,"ОАО ""Крион""",2019-07-22,ЗАКУПКА специального полуприцепа-цистерны для перевозки жидких криогенных продуктов,2019-728741,0,http://www.icetrade.by/tenders/all/view/728741
BLR,"ОАО ""БЕЛАЗ"" - управляющая компания холдинга ""БЕЛАЗ-ХОЛДИНГ""",2019-07-22,"Закупка услуг по аудиту консолидированной финансовой отчетности ОАО ""БЕЛАЗ"" - управляющая компания холдинга ""БЕЛАЗ-ХОЛДИНГ"" и дочерних предприятий за 2019 год, составленной в соответствии с международными стандартами финансовой отчетности (МСФО)""",2019-728739,215 000,http://www.icetrade.by/tenders/all/view/728739
BLR,"ОАО ""МИНСК КРИСТАЛЛ"" - управляющая компания холдинга ""МИНСК КРИСТАЛЛ ГРУПП""",2019-07-22,Станция водоподготовки производительностью 65м3/ч,2019-728737,0,http://www.icetrade.by/tenders/all/view/728737
BLR,"РУП ""МИНСКАЯ ПЕЧАТНАЯ ФАБРИКА"" ГОЗНАКА",2019-07-19,"Бумага силиконизированная типа ""Глассин"" с низким усилием отслаивания",2019-728731,764 000,http://www.icetrade.by/tenders/all/view/728731
BLR,Гомельская ОО БОКК,2019-08-01,"Закупка оборудования для информационных центров: ноутбуков, проекторов, экранов",2019-728726,5 700,http://www.icetrade.by/tenders/all/view/728726
BLR,"ОАО ""Гомельский ликеро-водочный завод ""Радамир""",2019-07-22,закупка аппарата высокого давления,2019-728725,0,http://www.icetrade.by/tenders/all/view/728725
BLR,"ОАО ""Крион""",2019-07-22,Закупка автомобиля для перевозки опасных грузов,2019-728721,0,http://www.icetrade.by/tenders/all/view/728721
BLR,"Государственное предприятие ""УКС Молодечненского района""",2019-07-31,"Выбор генеральной подрядной организации на строительство ""под ключ"" объекта ""Многоквартирный жилой дом по генплану №5 застройки в границах улиц Великий Гостинец, Городокская, Тамары Дудко в микрорайоне №10 г.Молодечно"".",2019-728720,5 945 000,http://www.icetrade.by/tenders/all/view/728720
BLR,"ОАО ""Слуцкий льнозавод""",2019-07-15,"Перевозка льнотресты с полей на территорию предприятия ОАО ""Слуцкий льнозавод""",2019-728718,0,http://www.icetrade.by/tenders/all/view/728718
BLR,"ОАО ""Авиакомпания ""Белавиа""",2019-07-25,Противообледенительная жидкость (тип 1 и тип 2),2019-728712,0,http://www.icetrade.by/tenders/all/view/728712
BLR,"Государственное предприятие ""УКС Вилейского района""",2019-07-15,замена лифтов,2019-728711,304 041,http://www.icetrade.by/tenders/all/view/728711
BLR,"Открытое акционерное общество ""Стеклозавод ""Неман""",2019-07-22,Проведение холодного ремонта и теплоизоляции стекловаренных печей.,2019-728709,110 000,http://www.icetrade.by/tenders/all/view/728709
BLR,"Государственное предприятие ""НЦЭУ""",2019-07-22,оборудование для системы хранения данных,2019-728707,1 700 000,http://www.icetrade.by/tenders/all/view/728707
BLR,"Государственное предприятие ""УКС Молодечненского района""",2019-07-31,"выбор подрядчика для разработки  проектно-сметной документации с положительным заключением государственной экспертизы на строительство инженерных сетей по объекту: ""Инженерные сети к микрорайону многоквартирной жилой застройки в границах ул. Янки Купалы - ул. Проектируемой №4 - ул. Проектируемой №14 г. Молодечно"".",2019-728703,320 000,http://www.icetrade.by/tenders/all/view/728703
BLR,"Унитарное предприятие ""Сморгонский комбинат хлебопродуктов""",2019-07-15,мешки полипропиленовые,2019-728702,21 000,http://www.icetrade.by/tenders/all/view/728702
BLR,"Районное производственное унитарное предприятие ""Дзержинское ЖКХ""",2019-07-17,Разработка перспективной схемы обращения с твердыми коммунальными отходами,2019-728701,20 000,http://www.icetrade.by/tenders/all/view/728701
BLR,"ОАО ""Нафтан""",2019-07-24,"Работы, подлежащие выполнению во время остановочного ремонта технологической установки «Серная кислота», связанные с текущим  ремонтом оборудования и трубопроводом в 2019 году (2-ая очередь). Ремонт аппарата WSA E-404",2019-728699,5 210 753,http://www.icetrade.by/tenders/all/view/728699
BLR,"УП ""Полоцкая птицефабрика""",2019-07-22,закупка белкового сырья для выработки комбикорма,2019-728698,478 500,http://www.icetrade.by/tenders/all/view/728698
BLR,"ОАО ""МТЗ""",2019-07-16,Закупка гаек шестигранных,2019-728696,76 621.55,http://www.icetrade.by/tenders/all/view/728696
BLR,"ОАО ""ИНТЕГРАЛ"" - управляющая компания холдинга ""ИНТЕГРАЛ""",2019-07-22,Закупка газобаллонных шкафов,2019-728690,228 517.67,http://www.icetrade.by/tenders/all/view/728690
BLR,"Волковысское ОАО ""Беллакт""",2019-07-15,"Конкурентные переговоры по выбору подрядной организации для выполнения работ по изготовлению и поставке шкафов управления с последующим монтажом и пусконаладочными работами по объекту «Система управления повысительными насосами станции 2-го подъема по адресу г.Волковыск, ул.Октябрьская, 133»",2019-728682,426 062.23,http://www.icetrade.by/tenders/all/view/728682
BLR,"ОАО ""МИНСКИЙ МАРГАРИНОВЫЙ ЗАВОД""",2019-08-08,Масло пальмовое рафинированное дезодорированное отбеленное (РДО),2019-728681,561 311,http://www.icetrade.by/tenders/all/view/728681
BLR,Государственное предприятие «УКС Жлобинского района»,2019-07-26,выбор генподрядной организации для строительства объекта,2019-728678,3 229 933,http://www.icetrade.by/tenders/all/view/728678
BLR,"ОАО ""БЕЛЭНЕРГОРЕМНАЛАДКА""",2019-07-23,Закупка станка радиально-сверлильного,2019-728675,260 513.93,http://www.icetrade.by/tenders/all/view/728675
BLR,"ОАО ""ИНТЕГРАЛ"" - управляющая компания холдинга ""ИНТЕГРАЛ""",2019-07-22,Закупка скрубберов,2019-728671,343 102.16,http://www.icetrade.by/tenders/all/view/728671
BLR,"Унитарное предприятие ""Сморгонский комбинат хлебопродуктов""",2019-07-15,зерновые культуры,2019-728669,6 105 000,http://www.icetrade.by/tenders/all/view/728669
BLR,"ОАО ""Белагропромбанк""",2019-07-25,Выполнение проектных и изыскательских работ,2019-728666,4 079.45,http://www.icetrade.by/tenders/all/view/728666
BLR,"Коммунальное сельскохозяйственное унитарное предприятие ""Тепличное""",2019-07-18,Закупка упаковочных материалов для с/х продукции,2019-728658,25 200,http://www.icetrade.by/tenders/all/view/728658
